class name: FTP 	 label: 0 	 no. packet: 7000
Epoch 60: Validation loss: 0.185, validation acc: 93.631
Epoch 61: Training loss: 0.193, training acc: 93.231
Epoch 61: Validation loss: 0.200, validation acc: 93.516
Epoch 62: Training loss: 0.190, training acc: 93.343
Epoch 62: Validation loss: 0.187, validation acc: 93.765
Epoch 63: Training loss: 0.192, training acc: 93.270
Epoch 63: Validation loss: 0.184, validation acc: 93.871
Epoch 64: Training loss: 0.191, training acc: 93.295
Epoch 64: Validation loss: 0.515, validation acc: 85.084
Epoch 65: Training loss: 0.196, training acc: 93.222
Epoch 65: Validation loss: 0.219, validation acc: 92.470
Epoch 66: Training loss: 0.192, training acc: 93.274
Epoch 66: Validation loss: 0.315, validation acc: 89.966
Epoch 67: Training loss: 0.192, training acc: 93.297
Epoch 67: Validation loss: 0.193, validation acc: 93.400
Epoch 68: Training loss: 0.193, training acc: 93.267
Epoch 68: Validation loss: 0.240, validation acc: 91.904
Epoch 69: Training loss: 0.194, training acc: 93.237
Epoch 69: Validation loss: 0.269, validation acc: 91.209
Epoch 70: Training loss: 0.189, training acc: 93.347
Epoch 70: Validation loss: 0.187, validation acc: 93.496
Epoch 71: Training loss: 0.189, training acc: 93.377
Epoch 71: Validation loss: 0.217, validation acc: 92.341
Epoch 72: Training loss: 0.189, training acc: 93.351
Epoch 72: Validation loss: 0.185, validation acc: 93.516
Epoch 73: Training loss: 0.190, training acc: 93.304
Epoch 73: Validation loss: 0.192, validation acc: 93.659
Epoch 74: Training loss: 0.190, training acc: 93.387
Epoch 74: Validation loss: 0.317, validation acc: 89.875
Epoch 75: Training loss: 0.190, training acc: 93.355
Epoch 75: Validation loss: 0.235, validation acc: 91.794
Epoch 76: Training loss: 0.189, training acc: 93.389
Epoch 76: Validation loss: 0.214, validation acc: 92.480
Epoch 77: Training loss: 0.189, training acc: 93.361
Epoch 77: Validation loss: 0.364, validation acc: 89.022
Epoch 78: Training loss: 0.188, training acc: 93.333
Epoch 78: Validation loss: 0.190, validation acc: 93.679
Epoch 79: Training loss: 0.189, training acc: 93.362
Epoch 79: Validation loss: 0.366, validation acc: 88.307
Epoch 80: Training loss: 0.191, training acc: 93.310
Epoch 80: Validation loss: 0.181, validation acc: 94.000
Epoch 81: Training loss: 0.189, training acc: 93.312
Epoch 81: Validation loss: 0.250, validation acc: 90.969
Epoch 82: Training loss: 0.189, training acc: 93.441
Epoch 82: Validation loss: 0.187, validation acc: 93.712
Epoch 83: Training loss: 0.192, training acc: 93.339
Epoch 83: Validation loss: 0.207, validation acc: 93.180
Epoch 84: Training loss: 0.189, training acc: 93.327
Epoch 84: Validation loss: 0.195, validation acc: 93.357
Epoch 85: Training loss: 0.190, training acc: 93.312
Epoch 85: Validation loss: 0.348, validation acc: 87.463
Epoch 86: Training loss: 0.190, training acc: 93.403
Epoch 86: Validation loss: 0.233, validation acc: 92.058
Epoch 87: Training loss: 0.187, training acc: 93.387
Epoch 87: Validation loss: 0.189, validation acc: 93.616
Epoch 88: Training loss: 0.187, training acc: 93.367
Epoch 88: Validation loss: 0.188, validation acc: 93.741
Epoch 89: Training loss: 0.187, training acc: 93.370
Epoch 89: Validation loss: 0.216, validation acc: 92.734
Epoch 90: Training loss: 0.189, training acc: 93.357
Epoch 90: Validation loss: 0.186, validation acc: 93.688
Epoch 91: Training loss: 0.186, training acc: 93.444
Epoch 91: Validation loss: 0.218, validation acc: 92.801
Epoch 92: Training loss: 0.190, training acc: 93.387
Epoch 92: Validation loss: 0.344, validation acc: 89.022
Epoch 93: Training loss: 0.188, training acc: 93.468
Epoch 93: Validation loss: 0.297, validation acc: 90.398
Epoch 94: Training loss: 0.190, training acc: 93.381
Epoch 94: Validation loss: 0.204, validation acc: 93.026
Epoch 95: Training loss: 0.188, training acc: 93.340
Epoch 95: Validation loss: 0.190, validation acc: 93.712
Epoch 96: Training loss: 0.186, training acc: 93.462
Epoch 96: Validation loss: 0.180, validation acc: 93.885
Epoch 97: Training loss: 0.187, training acc: 93.401
Epoch 97: Validation loss: 0.188, validation acc: 93.544
Epoch 98: Training loss: 0.188, training acc: 93.417
Epoch 98: Validation loss: 0.232, validation acc: 92.187
Epoch 99: Training loss: 0.187, training acc: 93.439
Epoch 99: Validation loss: 0.217, validation acc: 92.791
Epoch 100: Training loss: 0.186, training acc: 93.493
Epoch 100: Validation loss: 0.197, validation acc: 93.156
Epoch 101: Training loss: 0.188, training acc: 93.445
Epoch 101: Validation loss: 0.442, validation acc: 86.341
Epoch 102: Training loss: 0.187, training acc: 93.427
Epoch 102: Validation loss: 0.184, validation acc: 93.717
Epoch 103: Training loss: 0.184, training acc: 93.503
Epoch 103: Validation loss: 0.211, validation acc: 92.484
Epoch 104: Training loss: 0.184, training acc: 93.493
Epoch 104: Validation loss: 0.193, validation acc: 93.204
Epoch 105: Training loss: 0.187, training acc: 93.504
Epoch 105: Validation loss: 0.214, validation acc: 93.031
Epoch 106: Training loss: 0.184, training acc: 93.471
Epoch 106: Validation loss: 0.186, validation acc: 93.871
Epoch 107: Training loss: 0.184, training acc: 93.521
Epoch 107: Validation loss: 0.188, validation acc: 93.329
Epoch 108: Training loss: 0.184, training acc: 93.554
Epoch 108: Validation loss: 0.473, validation acc: 85.966
Epoch 109: Training loss: 0.183, training acc: 93.492
Epoch 109: Validation loss: 0.184, validation acc: 93.871
Epoch 110: Training loss: 0.185, training acc: 93.430
Epoch 110: Validation loss: 0.181, validation acc: 93.847
Epoch 111: Training loss: 0.188, training acc: 93.417
Epoch 111: Validation loss: 0.219, validation acc: 92.269
Epoch 112: Training loss: 0.183, training acc: 93.482
Epoch 112: Validation loss: 0.204, validation acc: 93.050
Epoch 113: Training loss: 0.184, training acc: 93.540
Epoch 113: Validation loss: 0.363, validation acc: 88.120
Epoch 114: Training loss: 0.186, training acc: 93.484
Epoch 114: Validation loss: 0.181, validation acc: 93.688
Epoch 115: Training loss: 0.185, training acc: 93.510
Epoch 115: Validation loss: 0.280, validation acc: 91.089
Epoch 116: Training loss: 0.185, training acc: 93.553
Epoch 116: Validation loss: 0.186, validation acc: 93.094
Epoch 117: Training loss: 0.184, training acc: 93.513
Epoch 117: Validation loss: 0.181, validation acc: 93.880
Epoch 118: Training loss: 0.184, training acc: 93.571
Epoch 118: Validation loss: 0.249, validation acc: 91.386
Epoch 119: Training loss: 0.182, training acc: 93.559
Epoch 119: Validation loss: 0.274, validation acc: 91.396
Epoch 120: Training loss: 0.185, training acc: 93.472
Epoch 120: Validation loss: 0.205, validation acc: 93.108
Epoch 121: Training loss: 0.185, training acc: 93.454
Epoch 121: Validation loss: 0.201, validation acc: 93.223
Epoch 122: Training loss: 0.184, training acc: 93.544
Epoch 122: Validation loss: 0.182, validation acc: 93.779
Epoch 123: Training loss: 0.183, training acc: 93.534
Epoch 123: Validation loss: 0.190, validation acc: 93.597
Epoch 124: Training loss: 0.182, training acc: 93.568
Epoch 124: Validation loss: 0.408, validation acc: 87.175
Epoch 125: Training loss: 0.183, training acc: 93.479
Epoch 125: Validation loss: 0.188, validation acc: 93.645
Epoch 126: Training loss: 0.182, training acc: 93.645
Epoch 126: Validation loss: 0.347, validation acc: 88.542
Epoch 127: Training loss: 0.184, training acc: 93.510
Epoch 127: Validation loss: 0.180, validation acc: 93.808
Epoch 128: Training loss: 0.182, training acc: 93.545
Epoch 128: Validation loss: 0.307, validation acc: 87.429
Epoch 129: Training loss: 0.183, training acc: 93.599
Epoch 129: Validation loss: 0.201, validation acc: 93.204
Epoch 130: Training loss: 0.183, training acc: 93.512
Epoch 130: Validation loss: 0.183, validation acc: 93.573
Epoch 131: Training loss: 0.181, training acc: 93.654
Epoch 131: Validation loss: 0.278, validation acc: 90.432
Epoch 132: Training loss: 0.181, training acc: 93.644
Epoch 132: Validation loss: 0.187, validation acc: 93.041
Epoch 133: Training loss: 0.181, training acc: 93.636
Epoch 133: Validation loss: 0.214, validation acc: 92.906
Epoch 134: Training loss: 0.182, training acc: 93.579
Epoch 134: Validation loss: 0.192, validation acc: 93.237
Epoch 135: Training loss: 0.183, training acc: 93.565
Epoch 135: Validation loss: 0.199, validation acc: 93.271
Epoch 136: Training loss: 0.182, training acc: 93.578
Epoch 136: Validation loss: 0.188, validation acc: 93.506
Epoch 137: Training loss: 0.180, training acc: 93.594
Epoch 137: Validation loss: 0.203, validation acc: 93.055
Epoch 138: Training loss: 0.181, training acc: 93.623
Epoch 138: Validation loss: 0.184, validation acc: 93.602
Epoch 139: Training loss: 0.180, training acc: 93.700
Epoch 139: Validation loss: 0.188, validation acc: 93.544
Epoch 140: Training loss: 0.182, training acc: 93.654
Epoch 140: Validation loss: 0.189, validation acc: 93.501
Epoch 141: Training loss: 0.183, training acc: 93.579
Epoch 141: Validation loss: 0.197, validation acc: 93.314
Epoch 142: Training loss: 0.179, training acc: 93.618
Epoch 142: Validation loss: 0.319, validation acc: 89.338
Epoch 143: Training loss: 0.182, training acc: 93.602
Epoch 143: Validation loss: 0.202, validation acc: 93.127
Epoch 144: Training loss: 0.184, training acc: 93.574
Epoch 144: Validation loss: 0.196, validation acc: 93.329
Epoch 145: Training loss: 0.181, training acc: 93.569
Epoch 145: Validation loss: 0.177, validation acc: 93.885
Saving best model with 93.88489208633094% validation acc
Saving state_dict checkpoint with masks for finetuning at networks/quantized_models/ustc-tfc2016/CNN1D_TrafficClassification_ustctfc2016.pt
Epoch 146: Training loss: 0.182, training acc: 93.548
Epoch 146: Validation loss: 0.185, validation acc: 93.712
Epoch 147: Training loss: 0.181, training acc: 93.661
Epoch 147: Validation loss: 0.193, validation acc: 92.945
Epoch 148: Training loss: 0.181, training acc: 93.634
Epoch 148: Validation loss: 0.187, validation acc: 93.592
Epoch 149: Training loss: 0.180, training acc: 93.665
Epoch 149: Validation loss: 0.217, validation acc: 92.422
Epoch 150: Training loss: 0.182, training acc: 93.522
Epoch 150: Validation loss: 0.226, validation acc: 92.331
Epoch 151: Training loss: 0.182, training acc: 93.593
Epoch 151: Validation loss: 0.255, validation acc: 90.892
Epoch 152: Training loss: 0.177, training acc: 93.711
Epoch 152: Validation loss: 0.359, validation acc: 87.036
Epoch 153: Training loss: 0.182, training acc: 93.626
Epoch 153: Validation loss: 0.199, validation acc: 93.103
Epoch 154: Training loss: 0.179, training acc: 93.680
Epoch 154: Validation loss: 0.201, validation acc: 92.926
Epoch 155: Training loss: 0.181, training acc: 93.577
Epoch 155: Validation loss: 0.381, validation acc: 87.535
Epoch 156: Training loss: 0.178, training acc: 93.677
Epoch 156: Validation loss: 0.174, validation acc: 93.962
Saving best model with 93.96163069544365% validation acc
Saving state_dict checkpoint with masks for finetuning at networks/quantized_models/ustc-tfc2016/CNN1D_TrafficClassification_ustctfc2016.pt
Epoch 157: Training loss: 0.178, training acc: 93.644
Epoch 157: Validation loss: 0.200, validation acc: 93.141
Epoch 158: Training loss: 0.178, training acc: 93.735
Epoch 158: Validation loss: 0.188, validation acc: 93.108
Epoch 159: Training loss: 0.179, training acc: 93.686
Epoch 159: Validation loss: 0.442, validation acc: 86.451
Epoch 160: Training loss: 0.180, training acc: 93.665
Epoch 160: Validation loss: 0.188, validation acc: 93.343
Epoch 161: Training loss: 0.176, training acc: 93.744
Epoch 161: Validation loss: 0.183, validation acc: 93.707
Epoch 162: Training loss: 0.180, training acc: 93.668
Epoch 162: Validation loss: 0.183, validation acc: 93.933
Epoch 163: Training loss: 0.180, training acc: 93.604
Epoch 163: Validation loss: 0.188, validation acc: 93.669
Epoch 164: Training loss: 0.180, training acc: 93.690
Epoch 164: Validation loss: 0.176, validation acc: 93.914
Epoch 165: Training loss: 0.179, training acc: 93.669
Epoch 165: Validation loss: 0.191, validation acc: 93.650
Epoch 166: Training loss: 0.178, training acc: 93.670
Epoch 166: Validation loss: 0.192, validation acc: 93.223
Epoch 167: Training loss: 0.177, training acc: 93.722
Epoch 167: Validation loss: 0.264, validation acc: 91.333
Epoch 168: Training loss: 0.175, training acc: 93.750
Epoch 168: Validation loss: 0.200, validation acc: 93.170
Epoch 169: Training loss: 0.179, training acc: 93.689
Epoch 169: Validation loss: 0.225, validation acc: 92.652
Epoch 170: Training loss: 0.177, training acc: 93.676
Epoch 170: Validation loss: 0.189, validation acc: 93.866
Epoch 171: Training loss: 0.181, training acc: 93.608
Epoch 171: Validation loss: 0.183, validation acc: 93.621
Epoch 172: Training loss: 0.178, training acc: 93.713
Epoch 172: Validation loss: 0.187, validation acc: 93.736
Epoch 173: Training loss: 0.177, training acc: 93.681
Epoch 173: Validation loss: 0.195, validation acc: 93.592
Epoch 174: Training loss: 0.175, training acc: 93.728
Epoch 174: Validation loss: 0.198, validation acc: 93.487
Epoch 175: Training loss: 0.179, training acc: 93.603
Epoch 175: Validation loss: 0.632, validation acc: 84.647
Epoch 176: Training loss: 0.176, training acc: 93.872
Epoch 176: Validation loss: 0.176, validation acc: 94.177
Epoch 177: Training loss: 0.176, training acc: 93.724
Epoch 177: Validation loss: 0.197, validation acc: 93.213
Epoch 178: Training loss: 0.177, training acc: 93.761
Epoch 178: Validation loss: 0.196, validation acc: 93.247
Epoch 179: Training loss: 0.180, training acc: 93.702
Epoch 179: Validation loss: 0.208, validation acc: 92.844
Epoch 180: Training loss: 0.177, training acc: 93.702
Epoch 180: Validation loss: 0.233, validation acc: 92.278
Epoch 181: Training loss: 0.176, training acc: 93.754
Epoch 181: Validation loss: 0.206, validation acc: 92.830
Epoch 182: Training loss: 0.174, training acc: 93.799
Epoch 182: Validation loss: 0.217, validation acc: 92.882
Epoch 183: Training loss: 0.175, training acc: 93.734
Epoch 183: Validation loss: 0.202, validation acc: 93.578
Epoch 184: Training loss: 0.178, training acc: 93.753
Epoch 184: Validation loss: 0.190, validation acc: 93.520
Epoch 185: Training loss: 0.176, training acc: 93.723
Epoch 185: Validation loss: 0.180, validation acc: 93.995
Epoch 186: Training loss: 0.177, training acc: 93.720
Epoch 186: Validation loss: 0.180, validation acc: 93.669
Epoch 187: Training loss: 0.175, training acc: 93.794
Epoch 187: Validation loss: 0.228, validation acc: 92.254
Epoch 188: Training loss: 0.177, training acc: 93.732
Epoch 188: Validation loss: 0.179, validation acc: 93.707
Epoch 189: Training loss: 0.177, training acc: 93.690
Epoch 189: Validation loss: 0.196, validation acc: 93.305
Epoch 190: Training loss: 0.175, training acc: 93.805
Epoch 190: Validation loss: 0.199, validation acc: 93.501
Epoch 191: Training loss: 0.174, training acc: 93.855
Epoch 191: Validation loss: 0.226, validation acc: 91.674
Epoch 192: Training loss: 0.177, training acc: 93.699
Epoch 192: Validation loss: 0.184, validation acc: 93.789
Epoch 193: Training loss: 0.176, training acc: 93.778
Epoch 193: Validation loss: 0.191, validation acc: 93.583
Epoch 194: Training loss: 0.176, training acc: 93.815
Epoch 194: Validation loss: 0.239, validation acc: 90.537
Epoch 195: Training loss: 0.176, training acc: 93.815
Epoch 195: Validation loss: 0.279, validation acc: 88.384
Epoch 196: Training loss: 0.177, training acc: 93.706
Epoch 196: Validation loss: 0.194, validation acc: 93.698
Epoch 197: Training loss: 0.176, training acc: 93.797
Epoch 197: Validation loss: 0.300, validation acc: 89.050
Epoch 198: Training loss: 0.173, training acc: 93.827
Epoch 198: Validation loss: 0.196, validation acc: 93.305
Epoch 199: Training loss: 0.176, training acc: 93.771
Epoch 199: Validation loss: 0.182, validation acc: 93.372
Export model as onnx at networks/quantized_models/ustc-tfc2016/model.onnx
Please run trtexec to convert to .trt engine
